idx,FIPS,new_cases_7_day_average,new_deaths_7_day_average,population
125,5015.0,21.0,0.14285714285714285,28380.0
126,5017.0,6.428571428571429,-0.14285714285714285,10118.0
127,5019.0,19.285714285714285,0.42857142857142855,22320.0
128,5021.0,13.0,0.14285714285714285,14551.0
129,5023.0,13.285714285714286,0.2857142857142857,24919.0
130,5025.0,6.571428571428571,0.14285714285714285,7956.0
131,5027.0,18.0,1.1428571428571428,23457.0
132,5029.0,18.428571428571427,0.2857142857142857,20846.0
133,5031.0,90.28571428571429,1.8571428571428572,110332.0
134,5033.0,48.142857142857146,0.5714285714285714,63257.0
135,5035.0,30.571428571428573,0.7142857142857143,47955.0
136,5037.0,20.571428571428573,0.42857142857142855,16419.0
137,5039.0,4.857142857142857,0.2857142857142857,7009.0
138,5041.0,13.142857142857142,0.14285714285714285,11361.0
139,5043.0,23.0,0.0,18219.0
140,5045.0,86.71428571428571,0.7142857142857143,126007.0
141,5047.0,8.285714285714286,0.5714285714285714,17715.0
142,5049.0,9.0,0.7142857142857143,12477.0
143,5051.0,54.57142857142857,1.5714285714285714,99386.0
144,5053.0,11.142857142857142,0.42857142857142855,18265.0
145,5055.0,46.0,1.5714285714285714,45325.0
146,5057.0,12.0,0.14285714285714285,21532.0
147,5059.0,20.571428571428573,0.42857142857142855,33771.0
148,5061.0,10.285714285714286,0.14285714285714285,13202.0
149,5063.0,16.857142857142858,0.42857142857142855,37825.0
150,5065.0,6.857142857142857,0.0,13629.0
151,5067.0,39.42857142857143,0.2857142857142857,16719.0
152,5069.0,36.285714285714285,0.8571428571428571,66824.0
153,5071.0,16.714285714285715,0.14285714285714285,26578.0
154,5073.0,2.2857142857142856,0.14285714285714285,6624.0
155,5075.0,10.428571428571429,0.14285714285714285,16406.0
156,5077.0,9.571428571428571,0.14285714285714285,8857.0
157,5079.0,12.285714285714286,0.14285714285714285,13024.0
158,5081.0,3.0,0.0,12259.0
159,5083.0,14.428571428571429,0.14285714285714285,21466.0
160,5085.0,43.57142857142857,1.0,73309.0
161,5087.0,11.428571428571429,0.0,16576.0
162,5089.0,5.285714285714286,0.14285714285714285,16694.0
163,5091.0,11.714285714285714,0.2857142857142857,43257.0
164,5093.0,38.857142857142854,0.2857142857142857,40651.0
165,5095.0,3.5714285714285716,0.14285714285714285,6701.0
166,5097.0,6.714285714285714,0.2857142857142857,8986.0
167,5099.0,3.5714285714285716,0.42857142857142855,8252.0
168,5101.0,2.142857142857143,0.14285714285714285,7753.0
169,5103.0,16.428571428571427,0.42857142857142855,23382.0
170,80005.0,0.0,0.0,
171,5105.0,3.142857142857143,0.0,10455.0
172,5107.0,9.0,0.0,17782.0
173,5109.0,8.142857142857142,0.2857142857142857,10718.0
174,5111.0,26.428571428571427,0.42857142857142855,23528.0
175,5113.0,14.142857142857142,0.2857142857142857,19964.0
176,5115.0,49.0,0.5714285714285714,64072.0
177,5117.0,5.428571428571429,0.2857142857142857,8062.0
178,5119.0,246.85714285714286,3.2857142857142856,391911.0
179,5121.0,14.571428571428571,0.5714285714285714,17958.0
180,5125.0,89.0,1.5714285714285714,122437.0
181,5127.0,5.428571428571429,0.14285714285714285,10281.0
182,5129.0,7.714285714285714,0.7142857142857143,7881.0
183,5131.0,78.28571428571429,1.0,127827.0
184,5133.0,10.428571428571429,0.0,17007.0
185,5135.0,13.857142857142858,0.7142857142857143,17442.0
186,5123.0,35.42857142857143,0.2857142857142857,24994.0
187,5137.0,7.428571428571429,0.0,12506.0
188,90005.0,51.285714285714285,0.0,
189,5139.0,20.571428571428573,0.7142857142857143,38682.0
190,5141.0,14.857142857142858,0.14285714285714285,16545.0
191,5143.0,178.42857142857142,2.142857142857143,239187.0
192,5145.0,43.714285714285715,0.7142857142857143,78753.0
193,5147.0,6.142857142857143,0.0,6320.0
194,5149.0,22.142857142857142,0.14285714285714285,21341.0
195,6001.0,766.4285714285714,4.714285714285714,1671329.0
196,6003.0,0.8571428571428571,0.0,1129.0
197,6005.0,77.71428571428571,0.42857142857142855,39752.0
198,6007.0,80.57142857142857,0.7142857142857143,219186.0
199,6009.0,16.0,0.0,45905.0
200,6011.0,23.714285714285715,0.14285714285714285,21547.0
201,6013.0,461.42857142857144,1.7142857142857142,1153526.0
202,6015.0,13.857142857142858,0.14285714285714285,27812.0
203,6017.0,115.71428571428571,0.0,192843.0
204,6019.0,518.2857142857143,6.142857142857143,999101.0
205,6021.0,13.857142857142858,0.14285714285714285,28393.0
206,6023.0,26.285714285714285,0.5714285714285714,135558.0
207,6025.0,315.42857142857144,2.857142857142857,181215.0
208,6027.0,11.857142857142858,0.2857142857142857,18039.0
209,6029.0,895.7142857142857,1.8571428571428572,900202.0
210,6031.0,154.14285714285714,0.7142857142857143,152940.0
211,6033.0,30.571428571428573,0.14285714285714285,64386.0
212,6035.0,95.14285714285714,0.14285714285714285,30573.0
213,6037.0,11064.0,61.57142857142857,10039107.0
214,6039.0,143.57142857142858,0.0,157327.0
215,6041.0,62.42857142857143,0.2857142857142857,258826.0
216,6043.0,2.2857142857142856,0.0,17203.0
217,6045.0,37.142857142857146,0.14285714285714285,86749.0
218,6047.0,133.57142857142858,1.8571428571428572,277680.0
219,6049.0,7.428571428571429,0.0,8841.0
220,6051.0,12.571428571428571,0.0,14444.0
221,6053.0,201.14285714285714,3.142857142857143,434061.0
222,6055.0,86.42857142857143,0.42857142857142855,137744.0
223,6057.0,41.857142857142854,1.8571428571428572,99755.0
224,6059.0,2584.1428571428573,8.857142857142858,3175692.0
225,80006.0,0.0,0.0,
226,6061.0,221.28571428571428,1.8571428571428572,398329.0
227,6063.0,9.428571428571429,0.14285714285714285,18807.0
228,6065.0,2927.714285714286,16.428571428571427,2470546.0
229,6067.0,982.5714285714286,9.857142857142858,1552058.0
230,6069.0,46.285714285714285,0.42857142857142855,62808.0
231,6071.0,2939.4285714285716,4.857142857142857,2180085.0
232,6073.0,2285.1428571428573,18.857142857142858,3338330.0
233,6075.0,240.57142857142858,0.42857142857142855,881549.0
234,6077.0,619.1428571428571,0.7142857142857143,762148.0
235,6079.0,131.14285714285714,0.5714285714285714,283111.0
236,6081.0,357.7142857142857,0.8571428571428571,766573.0
237,6083.0,172.57142857142858,0.2857142857142857,446499.0
238,6085.0,1285.5714285714287,2.4285714285714284,1927852.0
239,6087.0,127.42857142857143,1.5714285714285714,273213.0
240,6089.0,124.57142857142857,1.2857142857142858,180080.0
241,6091.0,1.0,0.0,3005.0
242,6093.0,17.428571428571427,0.14285714285714285,43539.0
243,6095.0,278.14285714285717,0.14285714285714285,447643.0
244,6097.0,162.85714285714286,0.8571428571428571,494336.0
245,6099.0,427.2857142857143,4.714285714285714,550660.0
246,6101.0,116.71428571428571,1.7142857142857142,96971.0
247,6103.0,46.714285714285715,0.2857142857142857,65084.0
248,6105.0,3.4285714285714284,0.0,12285.0
249,6107.0,411.14285714285717,1.8571428571428572,466195.0
250,6109.0,71.42857142857143,0.7142857142857143,54478.0
251,90006.0,0.0,0.0,
252,6111.0,583.1428571428571,1.4285714285714286,846006.0
253,6113.0,120.0,2.0,220500.0
254,6115.0,59.714285714285715,0.2857142857142857,78668.0
255,8001.0,350.0,8.571428571428571,517421.0
256,8003.0,14.857142857142858,0.8571428571428571,16233.0
257,8005.0,364.14285714285717,7.142857142857143,656590.0
258,8007.0,9.857142857142858,0.0,14029.0
259,8009.0,3.5714285714285716,0.0,3581.0
260,8011.0,40.142857142857146,0.42857142857142855,5577.0
261,8013.0,110.57142857142857,4.142857142857143,326196.0
262,8014.0,24.0,1.4285714285714286,70465.0
263,8015.0,13.571428571428571,0.14285714285714285,20356.0
264,8017.0,1.0,0.14285714285714285,1831.0
265,8019.0,2.4285714285714284,0.0,9700.0
266,8021.0,5.0,0.14285714285714285,8205.0
267,8023.0,5.428571428571429,0.0,3887.0
268,8025.0,14.428571428571429,0.7142857142857143,6061.0
269,8027.0,3.2857142857142856,0.0,5068.0
270,8029.0,39.42857142857143,1.0,31162.0
271,8031.0,368.0,9.714285714285714,727211.0
272,8033.0,1.2857142857142858,0.0,2055.0
273,8035.0,172.85714285714286,3.4285714285714284,351154.0
274,8037.0,40.857142857142854,0.0,55127.0
275,8041.0,499.42857142857144,16.285714285714285,720403.0
276,8039.0,12.571428571428571,0.0,26729.0
277,8043.0,53.285714285714285,0.7142857142857143,47839.0
278,8045.0,68.14285714285714,2.0,60061.0
279,8047.0,0.5714285714285714,0.0,6243.0
280,8049.0,6.428571428571429,0.2857142857142857,15734.0
281,8051.0,6.0,0.0,17462.0
282,8053.0,0.2857142857142857,0.0,820.0
283,8055.0,3.0,0.5714285714285714,6897.0
284,8057.0,0.8571428571428571,0.0,1392.0
285,8059.0,273.42857142857144,11.142857142857142,582881.0
286,8061.0,2.4285714285714284,0.14285714285714285,1406.0
287,8063.0,7.714285714285714,0.0,7097.0
288,8067.0,35.57142857142857,1.2857142857142858,56221.0
289,8065.0,5.0,0.0,8127.0
290,8069.0,174.28571428571428,2.7142857142857144,356899.0
291,8071.0,10.571428571428571,0.2857142857142857,14506.0
292,8073.0,18.571428571428573,0.14285714285714285,5701.0
293,8075.0,31.285714285714285,1.2857142857142858,22409.0
294,8077.0,106.71428571428571,4.571428571428571,154210.0
295,8079.0,0.0,0.14285714285714285,769.0
296,8081.0,12.142857142857142,0.5714285714285714,13283.0
297,8083.0,21.571428571428573,0.42857142857142855,26183.0
298,8085.0,42.714285714285715,1.0,42758.0
299,8087.0,16.428571428571427,0.8571428571428571,29068.0
300,8089.0,44.714285714285715,0.8571428571428571,18278.0
301,8091.0,0.8571428571428571,0.14285714285714285,4952.0
302,80008.0,0.0,0.0,
303,8093.0,5.0,0.0,18845.0
304,8095.0,1.2857142857142858,0.14285714285714285,4265.0
305,8097.0,15.142857142857142,0.0,17767.0
306,8099.0,17.0,0.2857142857142857,12172.0
307,8101.0,192.14285714285714,11.571428571428571,168424.0
308,8103.0,6.428571428571429,0.0,6324.0
309,8105.0,3.5714285714285716,0.0,11267.0
310,8107.0,15.285714285714286,0.0,25638.0
311,8109.0,1.1428571428571428,0.0,6824.0
312,8111.0,0.14285714285714285,0.0,728.0
313,8113.0,3.857142857142857,0.0,8179.0
314,8115.0,0.2857142857142857,0.0,2248.0
315,8117.0,17.142857142857142,0.14285714285714285,31011.0
316,8119.0,18.428571428571427,0.2857142857142857,25388.0
317,90008.0,0.0,0.0,
318,8121.0,0.8571428571428571,0.14285714285714285,4908.0
319,8123.0,195.28571428571428,5.857142857142857,324492.0
320,8125.0,9.571428571428571,0.14285714285714285,10019.0
321,9001.0,643.2857142857143,5.714285714285714,943332.0
322,9003.0,665.8571428571429,7.571428571428571,891720.0
323,9005.0,95.28571428571429,2.0,180333.0
324,9007.0,86.85714285714286,0.7142857142857143,162436.0
325,9009.0,670.0,10.857142857142858,854757.0
326,9011.0,163.57142857142858,1.8571428571428572,265206.0
327,80009.0,0.0,0.0,
328,9013.0,67.14285714285714,1.5714285714285714,150721.0
329,90009.0,-20.0,0.14285714285714285,
330,9015.0,85.71428571428571,1.5714285714285714,116782.0
331,10001.0,143.0,0.7142857142857143,180786.0
332,10003.0,502.7142857142857,2.0,558753.0
333,80010.0,0.0,0.0,
334,10005.0,164.57142857142858,0.5714285714285714,234225.0
335,90010.0,0.8571428571428571,0.0,
336,88888.0,0.0,0.0,
337,11001.0,250.0,2.7142857142857144,
338,80011.0,0.0,0.0,
339,90011.0,0.0,0.0,
340,12001.0,94.0,0.5714285714285714,269043.0
341,12003.0,12.571428571428571,0.2857142857142857,29210.0
342,12005.0,92.14285714285714,1.4285714285714286,174705.0
343,12007.0,18.714285714285715,0.42857142857142855,28201.0
344,12009.0,171.71428571428572,3.142857142857143,601942.0
345,12011.0,871.1428571428571,5.571428571428571,1952778.0
346,12013.0,9.0,0.2857142857142857,14105.0
347,12015.0,64.57142857142857,1.2857142857142858,188910.0
348,12017.0,61.285714285714285,5.285714285714286,149657.0
349,12019.0,85.42857142857143,1.0,219252.0
350,12021.0,145.42857142857142,1.5714285714285714,384902.0
351,12023.0,32.714285714285715,0.8571428571428571,71686.0
352,12027.0,14.714285714285714,1.0,38001.0
353,12029.0,2.5714285714285716,0.0,16826.0
354,12031.0,470.57142857142856,3.857142857142857,957755.0
355,12033.0,172.14285714285714,1.7142857142857142,318316.0
356,12035.0,25.714285714285715,0.14285714285714285,115081.0
357,12037.0,1.4285714285714286,0.0,12125.0
358,12039.0,16.428571428571427,0.0,45660.0
359,12041.0,5.571428571428571,0.0,18582.0
360,12043.0,2.2857142857142856,0.14285714285714285,13811.0
361,12045.0,5.428571428571429,0.0,13639.0
362,12047.0,4.714285714285714,0.0,14428.0
363,12049.0,10.571428571428571,0.14285714285714285,26937.0
364,12051.0,31.428571428571427,0.14285714285714285,42022.0
365,12053.0,80.85714285714286,2.7142857142857144,193920.0
366,12055.0,39.42857142857143,1.8571428571428572,106221.0
367,12057.0,628.4285714285714,3.857142857142857,1471968.0
368,12059.0,10.428571428571429,0.2857142857142857,19617.0
369,12061.0,38.857142857142854,0.7142857142857143,159923.0
370,12063.0,17.571428571428573,1.0,46414.0
371,12065.0,5.428571428571429,0.0,14246.0
372,12067.0,3.4285714285714284,-0.14285714285714285,8422.0
373,12069.0,149.57142857142858,1.8571428571428572,367118.0
374,12071.0,320.14285714285717,2.142857142857143,770577.0
375,12073.0,131.85714285714286,2.142857142857143,293582.0
376,12075.0,13.0,0.42857142857142855,41503.0
377,12077.0,3.4285714285714284,0.0,8354.0
378,12079.0,10.857142857142858,0.2857142857142857,18493.0
379,12081.0,172.0,0.8571428571428571,403253.0
380,12083.0,136.57142857142858,2.857142857142857,365579.0
381,12085.0,44.57142857142857,0.8571428571428571,161000.0
382,12086.0,2197.5714285714284,11.285714285714286,2716940.0
383,12087.0,32.42857142857143,0.0,74228.0
384,12089.0,41.57142857142857,0.2857142857142857,88625.0
385,12091.0,111.57142857142857,1.5714285714285714,210738.0
386,12093.0,11.714285714285714,0.5714285714285714,42168.0
387,12095.0,708.5714285714286,5.571428571428571,1393452.0
388,12097.0,222.28571428571428,2.7142857142857144,375751.0
389,80012.0,0.0,0.0,
390,12099.0,526.7142857142857,6.571428571428571,1496770.0
391,12101.0,235.28571428571428,3.0,553947.0
392,12103.0,421.7142857142857,2.5714285714285716,974996.0
393,12105.0,276.2857142857143,3.2857142857142856,724777.0
394,12107.0,38.857142857142854,0.14285714285714285,74521.0
395,12113.0,113.28571428571429,1.1428571428571428,184313.0
396,12115.0,143.85714285714286,4.285714285714286,433742.0
397,12117.0,161.71428571428572,1.2857142857142858,471826.0
398,12109.0,117.14285714285714,0.5714285714285714,264672.0
399,12111.0,95.42857142857143,0.5714285714285714,328297.0
400,12119.0,37.857142857142854,0.8571428571428571,132420.0
401,12121.0,15.571428571428571,1.0,44417.0
402,12123.0,8.857142857142858,0.14285714285714285,21569.0
403,90012.0,24.0,0.0,
404,12125.0,8.285714285714286,0.2857142857142857,15237.0
405,12127.0,163.0,1.4285714285714286,553284.0
406,12129.0,10.428571428571429,0.42857142857142855,33739.0
407,12131.0,39.57142857142857,0.14285714285714285,74071.0
408,12133.0,11.142857142857142,0.2857142857142857,25473.0
409,13001.0,7.857142857142857,0.0,18386.0
410,13003.0,4.428571428571429,0.0,8165.0
411,13005.0,8.571428571428571,0.0,11164.0
412,13007.0,1.4285714285714286,0.0,3038.0
413,13009.0,13.0,0.14285714285714285,44890.0
414,13011.0,15.142857142857142,0.14285714285714285,19234.0
415,13013.0,59.285714285714285,0.14285714285714285,83240.0
416,13015.0,90.71428571428571,0.2857142857142857,107738.0
417,13017.0,17.714285714285715,0.0,16700.0
418,13019.0,9.857142857142858,0.14285714285714285,19397.0
419,13021.0,71.0,1.0,153159.0
420,13023.0,6.714285714285714,0.0,12873.0
421,13025.0,7.857142857142857,0.0,19109.0
422,13027.0,10.857142857142858,0.0,15457.0
423,13029.0,11.714285714285714,0.0,39627.0
424,13031.0,17.857142857142858,0.0,79608.0
425,13033.0,10.714285714285714,0.14285714285714285,22383.0
426,13035.0,20.714285714285715,0.14285714285714285,24936.0
427,13037.0,2.7142857142857144,0.0,6189.0
428,13039.0,20.285714285714285,0.0,54666.0
429,13043.0,1.0,0.0,10803.0
430,13045.0,75.28571428571429,0.5714285714285714,119992.0
431,13047.0,43.857142857142854,0.2857142857142857,67580.0
432,13049.0,7.571428571428571,0.0,13392.0
433,13051.0,74.71428571428571,1.2857142857142858,289430.0
434,13053.0,7.0,0.0,10907.0
435,13055.0,20.142857142857142,0.7142857142857143,24789.0
436,13057.0,161.14285714285714,0.42857142857142855,258773.0
437,13059.0,68.57142857142857,0.42857142857142855,128331.0
438,13061.0,1.5714285714285714,0.0,2834.0
439,13063.0,139.0,0.42857142857142855,292256.0
440,13065.0,1.4285714285714286,0.14285714285714285,6618.0
441,13067.0,430.0,1.2857142857142858,760141.0
442,13069.0,35.142857142857146,0.14285714285714285,43273.0
443,13071.0,13.571428571428571,0.0,45600.0
444,13073.0,97.14285714285714,1.2857142857142858,156714.0
445,13075.0,6.857142857142857,0.14285714285714285,17270.0
446,13077.0,92.85714285714286,0.14285714285714285,148509.0
447,13079.0,5.285714285714286,0.14285714285714285,12404.0
448,13081.0,19.857142857142858,0.0,22372.0
449,13083.0,7.142857142857143,0.0,16116.0
450,13085.0,18.571428571428573,0.0,26108.0
451,13089.0,323.85714285714283,1.5714285714285714,759297.0
452,13087.0,12.571428571428571,0.2857142857142857,26404.0
453,13091.0,8.714285714285714,0.14285714285714285,20605.0
454,13093.0,7.428571428571429,0.5714285714285714,13390.0
455,13095.0,34.857142857142854,0.2857142857142857,87956.0
456,13097.0,80.57142857142857,1.0,146343.0
457,13099.0,3.5714285714285716,0.14285714285714285,10190.0
458,13101.0,2.7142857142857144,0.0,4006.0
459,13103.0,11.571428571428571,0.14285714285714285,64296.0
460,13105.0,16.857142857142858,0.42857142857142855,19194.0
461,13107.0,7.714285714285714,0.42857142857142855,22646.0
462,13109.0,2.857142857142857,0.0,10654.0
463,13111.0,12.285714285714286,0.14285714285714285,26188.0
464,13113.0,43.0,0.14285714285714285,114421.0
465,13115.0,64.28571428571429,1.8571428571428572,98498.0
466,13117.0,120.28571428571429,0.2857142857142857,244252.0
467,13119.0,16.142857142857142,0.2857142857142857,23349.0
468,13121.0,487.2857142857143,3.2857142857142856,1063937.0
469,13123.0,17.142857142857142,0.0,31369.0
470,13125.0,3.4285714285714284,0.0,2971.0
471,13127.0,26.714285714285715,0.42857142857142855,85292.0
472,13129.0,44.0,0.0,57963.0
473,13131.0,6.0,0.14285714285714285,24633.0
474,13133.0,7.571428571428571,0.0,18324.0
475,13135.0,568.2857142857143,2.142857142857143,936250.0
476,13137.0,44.142857142857146,0.0,45328.0
477,13139.0,185.57142857142858,0.2857142857142857,204441.0
478,13141.0,2.2857142857142856,0.14285714285714285,8457.0
479,13143.0,17.285714285714285,0.5714285714285714,29792.0
480,13145.0,10.428571428571429,0.0,35236.0
481,13147.0,24.0,0.2857142857142857,26205.0
482,13149.0,8.285714285714286,0.0,11923.0
483,13151.0,141.42857142857142,0.5714285714285714,234561.0
484,13153.0,96.0,0.42857142857142855,157863.0
485,13155.0,5.142857142857143,0.14285714285714285,9416.0
486,13157.0,69.71428571428571,0.7142857142857143,72977.0
487,13159.0,11.428571428571429,0.0,14219.0
488,13161.0,7.571428571428571,0.0,15115.0
489,13163.0,12.0,0.0,15362.0
490,13165.0,1.4285714285714286,0.0,8676.0
491,13167.0,5.285714285714286,0.0,9643.0
492,13169.0,10.285714285714286,0.42857142857142855,28735.0
493,13171.0,12.285714285714286,0.2857142857142857,19077.0
494,13173.0,2.5714285714285716,0.0,10423.0
495,13175.0,26.857142857142858,0.42857142857142855,47546.0
496,13177.0,18.0,0.0,29992.0
497,13179.0,10.285714285714286,0.14285714285714285,61435.0
498,13181.0,3.4285714285714284,0.0,7921.0
499,13183.0,3.0,0.0,19559.0
500,13185.0,66.85714285714286,0.2857142857142857,117406.0
501,13187.0,22.0,0.0,33610.0
502,13193.0,3.5714285714285716,0.0,12947.0
503,13195.0,23.428571428571427,0.42857142857142855,29880.0
504,13197.0,1.0,0.0,8359.0
505,13189.0,15.857142857142858,0.0,21312.0
506,13191.0,4.714285714285714,-0.14285714285714285,14378.0
507,13199.0,7.571428571428571,0.0,21167.0
508,13201.0,3.7142857142857144,0.0,5718.0
509,13205.0,13.142857142857142,0.14285714285714285,21863.0
510,13207.0,18.285714285714285,-0.14285714285714285,27578.0
511,13209.0,3.142857142857143,0.0,9172.0
512,13211.0,8.285714285714286,0.0,19276.0
513,13213.0,33.57142857142857,1.0,40096.0
514,13215.0,67.71428571428571,0.5714285714285714,195769.0
515,13217.0,68.85714285714286,0.14285714285714285,111744.0
516,13219.0,19.714285714285715,0.0,40280.0
517,13221.0,9.0,0.0,15259.0
518,80013.0,135.71428571428572,1.8571428571428572,
519,13223.0,104.14285714285714,0.5714285714285714,168667.0
520,13225.0,13.571428571428571,0.14285714285714285,27546.0
521,13227.0,20.0,0.0,32591.0
522,13229.0,9.428571428571429,0.14285714285714285,19465.0
523,13231.0,10.285714285714286,0.0,18962.0
524,13233.0,29.571428571428573,0.7142857142857143,42613.0
525,13235.0,3.7142857142857144,0.14285714285714285,11137.0
526,13237.0,9.428571428571429,0.0,22119.0
527,13239.0,0.5714285714285714,0.0,2299.0
